user_id,age,gender,subscription_plan,monthly_spend,household_size,total_sessions,avg_watch_duration,avg_progress_pct,total_reviews,avg_review_rating,total_searches,rec_click_rate,is_active
user_02128,9.0,,Basic,26.53,,11,64.32857142857144,62.470000000000006,2.0,4.0,4.0,0.0,True
user_02129,39.0,Male,Premium,17.0,5.0,6,153.35,58.86,2.0,1.5,4.0,0.0,True
user_02130,,Male,Premium+,5.99,2.0,9,42.6375,51.76666666666667,,,,0.0,False
user_02131,51.0,Female,Premium,16.91,,11,88.55,58.955555555555556,,,7.0,0.5,True
user_02132,39.0,Male,Premium,10.55,2.0,13,49.300000000000004,51.93076923076923,5.0,3.6,3.0,0.3333333333333333,True
user_02133,,Male,Premium+,,4.0,7,50.660000000000004,36.214285714285715,2.0,4.5,2.0,0.14285714285714285,True
user_02134,36.0,Male,Standard,0.89,,6,41.550000000000004,48.93333333333333,1.0,5.0,1.0,0.14285714285714285,True
user_02135,39.0,,Premium,5.84,2.0,17,42.66153846153846,41.31428571428571,2.0,3.0,1.0,0.0,True
user_02136,52.0,Male,Basic,6.64,3.0,5,59.339999999999996,40.0,3.0,4.333333333333333,3.0,0.1,True
user_02137,20.0,Prefer not to say,Basic,16.59,6.0,8,57.8125,61.08571428571429,2.0,3.5,3.0,0.0,True
user_02138,48.0,Male,Premium,23.46,5.0,12,38.13333333333333,40.891666666666666,,,2.0,0.0,True
user_02139,,Female,Premium,7.77,5.0,9,22.98,42.34444444444444,2.0,3.0,1.0,0.0,True
user_02140,51.0,,Standard,,2.0,11,54.220000000000006,61.529999999999994,3.0,3.6666666666666665,5.0,0.0,True
user_02141,26.0,Prefer not to say,Basic,16.4,1.0,11,57.96666666666667,59.25454545454545,2.0,4.5,1.0,0.1111111111111111,True
user_02142,50.0,,Premium,36.49,4.0,10,38.6375,42.65555555555555,1.0,3.0,2.0,0.0,True
user_02143,,,Premium,8.36,4.0,7,56.042857142857144,58.800000000000004,1.0,4.0,3.0,0.14285714285714285,True
user_02144,53.0,Male,Standard,13.76,2.0,8,61.637499999999996,65.92857142857143,,,3.0,0.0,True
user_02145,38.0,Male,Standard,8.53,1.0,11,54.75555555555556,53.06363636363637,,,5.0,0.25,False
user_02146,19.0,Male,Premium,21.53,7.0,9,198.1875,54.37777777777777,,,5.0,0.16666666666666666,True
user_02147,45.0,Female,Premium+,22.28,3.0,10,78.26666666666667,35.77777777777778,1.0,4.0,2.0,0.1111111111111111,True
user_02148,31.0,Female,Basic,18.35,5.0,18,53.63333333333333,49.44117647058823,1.0,4.0,5.0,0.16666666666666666,True
user_02149,40.0,Male,Basic,21.23,2.0,5,67.3,26.3,,,4.0,0.2857142857142857,True
user_02150,23.0,Male,Basic,,2.0,10,58.012499999999996,56.955555555555556,1.0,4.0,3.0,0.0,False
user_02151,58.0,Male,Premium,26.99,4.0,7,53.666666666666664,37.057142857142864,1.0,4.0,1.0,0.5,False
user_02152,57.0,Female,Premium+,31.28,,18,44.39375,39.294117647058826,2.0,3.5,5.0,0.14285714285714285,True
user_02153,34.0,Male,Basic,,1.0,6,80.11666666666666,34.38,,,2.0,0.16666666666666666,True
user_02154,13.0,Female,Premium,30.16,4.0,13,55.720000000000006,55.73846153846154,1.0,3.0,2.0,0.16666666666666666,True
user_02155,37.0,,Standard,18.04,2.0,11,49.63636363636363,46.11,1.0,5.0,4.0,0.14285714285714285,True
user_02156,31.0,Female,Premium,8.79,1.0,13,72.36,59.809090909090905,1.0,3.0,3.0,0.0,True
user_02157,19.0,Other,Premium,26.34,4.0,18,75.61176470588236,30.81764705882353,2.0,5.0,3.0,0.0,True
user_02158,,Male,Premium+,9.73,5.0,9,141.85555555555553,31.425,,,3.0,0.0,False
user_02159,1.0,Female,Standard,5.65,7.0,8,76.91428571428571,52.5375,1.0,1.0,4.0,0.14285714285714285,True
user_02160,,Female,Standard,9.58,,10,85.96666666666667,28.6,,,3.0,0.0,True
user_02161,43.0,Female,Basic,16.08,3.0,10,76.23333333333333,66.2,2.0,3.5,5.0,0.0,True
user_02162,11.0,Female,Standard,8.97,,17,102.575,50.03125,2.0,3.0,4.0,,True
user_02163,,Female,Premium,925.62,3.0,17,68.73125,59.88823529411765,2.0,4.5,3.0,0.0,True
user_02164,21.0,Male,Premium+,18.57,,12,39.666666666666664,39.23636363636364,,,3.0,0.16666666666666666,True
user_02165,35.0,Female,Premium,3.88,,11,62.400000000000006,53.7,1.0,4.0,,0.0,True
user_02166,52.0,Prefer not to say,Standard,13.15,2.0,9,61.6875,46.48888888888889,,,,0.16666666666666666,True
user_02167,34.0,Female,Premium,7.64,4.0,9,48.41111111111111,58.5625,,,6.0,0.5,True
user_02168,55.0,Other,Standard,15.55,2.0,10,68.41,49.39,2.0,3.5,2.0,0.25,True
user_02169,40.0,Male,Premium,8.65,3.0,9,26.833333333333332,43.45,2.0,4.0,2.0,0.1111111111111111,True
user_02170,48.0,Female,Basic,8.45,3.0,9,61.71666666666667,40.48888888888889,1.0,2.0,3.0,0.16666666666666666,True
user_02171,33.0,Male,Premium,12.22,1.0,18,53.556250000000006,46.04705882352941,3.0,3.0,1.0,0.1111111111111111,False
user_02172,32.0,Female,Standard,21.4,5.0,13,64.82727272727273,61.290909090909096,1.0,2.0,2.0,0.0,True
user_02173,46.0,Male,Premium+,,5.0,13,64.98461538461538,64.81666666666666,1.0,3.0,1.0,0.0,True
user_02174,28.0,Male,Basic,19.35,,12,71.65454545454546,36.6,2.0,4.0,5.0,0.16666666666666666,True
user_02175,19.0,Male,Standard,38.37,2.0,6,89.85999999999999,38.43333333333333,1.0,2.0,1.0,,True
user_02176,45.0,Female,Premium,797.59,3.0,10,75.53333333333333,34.47,4.0,3.0,3.0,0.4,False
user_02177,21.0,Male,Premium+,13.94,,10,69.31,56.32222222222222,3.0,3.6666666666666665,1.0,0.0,True
user_02178,19.0,Female,Basic,13.56,3.0,19,45.97777777777778,44.43333333333333,,,5.0,0.0,False
user_02179,,Male,Standard,14.66,1.0,8,139.62857142857143,66.21428571428571,3.0,4.0,5.0,0.4,True
user_02180,,Female,Basic,,2.0,10,68.28999999999999,47.11,2.0,4.5,3.0,0.2,True
user_02181,37.0,Female,Premium,,,9,48.75,53.84444444444445,2.0,3.5,2.0,0.0,True
user_02182,29.0,,Standard,2.64,2.0,16,70.4923076923077,39.64,,,4.0,0.0,True
user_02183,21.0,Male,Basic,11.43,3.0,5,36.875,56.650000000000006,,,1.0,0.4,True
user_02184,43.0,Male,Premium,10.02,2.0,10,127.22222222222223,47.48,2.0,4.0,2.0,0.0,True
user_02185,,,Basic,33.39,4.0,11,57.56,43.61,2.0,3.0,2.0,0.0,False
user_02186,52.0,Prefer not to say,Premium,7.79,,9,50.6875,27.650000000000002,1.0,3.0,,0.0,False
user_02187,26.0,Female,Standard,12.79,6.0,9,86.47142857142856,61.199999999999996,2.0,4.0,1.0,0.46153846153846156,True
user_02188,55.0,Male,Standard,,,11,110.25454545454545,38.79,1.0,2.0,3.0,0.3333333333333333,True
user_02189,30.0,Female,Premium,13.38,4.0,7,67.72,39.94285714285714,1.0,3.0,1.0,0.16666666666666666,False
user_02190,-2.0,Male,Standard,,2.0,6,52.25,48.64,3.0,4.333333333333333,3.0,0.0,True
user_02191,52.0,Female,Standard,,1.0,14,103.67142857142858,20.707142857142856,,,2.0,0.14285714285714285,True
user_02192,45.0,Female,Premium,10.54,3.0,6,42.825,63.44,4.0,4.25,1.0,0.25,False
user_02193,47.0,Male,Premium,34.64,4.0,8,52.625,63.1,,,7.0,0.0,True
user_02194,21.0,Female,Standard,,2.0,14,59.107692307692304,42.54,2.0,2.5,4.0,0.0,True
user_02195,44.0,Female,Premium,18.7,,10,100.81428571428572,41.43,2.0,3.0,3.0,0.3333333333333333,True
user_02196,,Other,Premium,7.08,2.0,9,71.34285714285714,45.025000000000006,,,3.0,0.5,True
user_02197,32.0,Male,Basic,9.0,2.0,16,58.76428571428572,57.74615384615385,,,9.0,0.25,True
user_02198,24.0,Female,Standard,16.41,5.0,10,186.7888888888889,49.519999999999996,2.0,3.5,,0.0,True
user_02199,47.0,Male,Premium,9.48,5.0,15,49.276923076923076,49.276923076923076,1.0,4.0,1.0,0.25,True
user_02200,38.0,Male,Standard,33.03,5.0,12,63.19,51.27,1.0,2.0,1.0,0.1111111111111111,False
user_02201,32.0,Female,Premium,3.37,1.0,11,52.78888888888889,66.8875,,,,0.5,True
user_02202,33.0,Male,Standard,9.95,2.0,10,70.12222222222222,48.38,,,3.0,0.2,True
user_02203,24.0,Other,Standard,16.9,1.0,12,52.120000000000005,57.3,,,3.0,0.0,True
user_02204,,Female,Premium,19.68,6.0,11,96.91111111111111,42.9125,4.0,3.0,,0.25,True
user_02205,55.0,Female,Standard,4.77,2.0,14,71.94545454545454,53.0,1.0,3.0,2.0,0.25,True
user_02206,31.0,Female,Premium,28.0,2.0,14,47.83,46.51666666666667,3.0,4.0,,,True
user_02207,27.0,Other,Standard,,2.0,9,38.51428571428572,44.077777777777776,2.0,4.5,2.0,0.2,False
user_02208,32.0,Male,Standard,16.62,4.0,11,63.660000000000004,54.771428571428565,,,3.0,0.0,True
user_02209,47.0,Female,Premium+,,4.0,9,50.1625,71.11111111111111,3.0,4.0,4.0,0.0,True
user_02210,48.0,Other,Basic,21.09,3.0,7,37.73333333333333,54.65714285714286,2.0,4.0,3.0,0.5,True
user_02211,55.0,Male,Standard,1.98,4.0,8,42.642857142857146,47.642857142857146,,,3.0,0.14285714285714285,True
user_02212,22.0,Male,Premium,15.45,4.0,8,68.60000000000001,50.225,3.0,2.6666666666666665,3.0,0.5,True
user_02213,52.0,Female,Premium,5.4,3.0,7,71.4,57.65714285714286,1.0,5.0,2.0,0.25,True
user_02214,,Male,Standard,18.27,1.0,5,19.7,61.1,3.0,4.0,2.0,0.0,True
user_02215,35.0,,Premium,24.39,,13,47.824999999999996,42.46666666666667,1.0,3.0,2.0,0.2,True
user_02216,25.0,Female,Standard,39.63,4.0,9,108.78888888888889,48.75555555555556,2.0,4.0,,0.25,False
user_02217,42.0,Male,Basic,17.67,1.0,7,49.739999999999995,57.51666666666667,1.0,3.0,4.0,0.0,True
user_02218,47.0,Male,Premium+,32.73,1.0,13,45.13,52.18333333333334,1.0,5.0,3.0,0.0,True
user_02219,30.0,Female,Premium,30.97,3.0,11,57.477777777777774,55.73,2.0,4.0,1.0,0.2222222222222222,True
user_02220,29.0,,Standard,19.45,1.0,6,66.1,45.3,,,1.0,0.6,True
user_02221,21.0,,Basic,23.91,6.0,10,92.07777777777778,54.82222222222222,2.0,4.5,2.0,0.0,True
user_02222,33.0,Female,Basic,3.76,,13,169.61666666666667,59.392307692307696,5.0,3.6,2.0,0.6,True
user_02223,46.0,Male,Standard,8.88,2.0,10,47.55555555555556,54.542857142857144,5.0,3.2,2.0,1.0,True
user_02224,39.0,Female,Premium,23.14,1.0,4,61.400000000000006,72.525,3.0,3.6666666666666665,4.0,0.0,False
user_02225,49.0,Other,Standard,8.36,1.0,18,66.03333333333333,44.794117647058826,1.0,4.0,,0.0,True
user_02226,,Male,Basic,4.2,1.0,9,80.2125,57.4125,,,1.0,0.16666666666666666,False
user_02227,29.0,Male,Standard,8.0,7.0,13,58.68181818181818,52.62307692307692,6.0,4.333333333333333,4.0,0.25,False
user_02228,26.0,Male,Premium,5.45,3.0,8,75.725,53.2,4.0,2.25,3.0,0.0,False
user_02229,32.0,,Standard,3.11,3.0,14,65.72500000000001,50.74285714285714,,,3.0,0.0,False
user_02230,60.0,Male,Standard,408.1,3.0,7,84.42857142857143,61.21666666666667,2.0,4.5,1.0,0.2,True
user_02231,37.0,Female,Standard,4.18,,13,66.26153846153846,61.66363636363636,,,2.0,0.0,True
user_02232,21.0,Female,Premium,22.36,1.0,7,51.0,49.76666666666667,2.0,3.0,3.0,0.0,True
user_02233,25.0,Male,Premium,3.93,6.0,11,62.790909090909096,47.50909090909091,2.0,4.0,,0.0,True
user_02234,16.0,,Basic,4.1,2.0,16,50.54615384615385,56.05333333333333,2.0,2.5,2.0,0.0,True
user_02235,48.0,Female,Premium,9.81,1.0,9,62.300000000000004,40.82222222222222,,,3.0,0.1111111111111111,True
user_02236,17.0,Female,Premium,29.95,5.0,8,75.7,59.61666666666667,5.0,3.0,3.0,0.3333333333333333,False
user_02237,41.0,Female,Premium,22.04,1.0,9,51.15555555555555,34.84444444444445,,,3.0,0.14285714285714285,True
user_02238,40.0,Male,Standard,31.94,8.0,12,50.90833333333333,46.71111111111111,1.0,4.0,2.0,0.0,False
user_02239,17.0,Male,Standard,,4.0,7,101.0,36.949999999999996,1.0,3.0,3.0,0.2222222222222222,False
user_02240,,Male,Premium,8.87,3.0,16,45.60666666666667,46.45454545454545,2.0,3.5,1.0,0.2,True
user_02241,,Male,Standard,777.58,5.0,11,70.85,50.37,,,2.0,0.5,False
user_02242,22.0,Female,Standard,11.45,3.0,8,54.599999999999994,27.775,2.0,3.5,3.0,0.0,True
user_02243,36.0,Female,Standard,27.83,5.0,11,65.7,55.91818181818182,1.0,4.0,2.0,0.0,True
user_02244,64.0,Male,Premium,10.62,2.0,14,65.36153846153846,43.40833333333333,2.0,4.5,5.0,0.0,True
user_02245,37.0,Male,Premium,19.15,,11,56.60909090909092,49.07272727272728,2.0,4.5,3.0,0.0,True
user_02246,37.0,Female,Standard,13.32,1.0,5,39.05,48.7,,,2.0,0.25,True
user_02247,,Prefer not to say,Standard,42.95,,8,33.166666666666664,49.125,,,3.0,0.0,True
user_02248,33.0,Female,Premium,10.26,2.0,7,124.54,72.86666666666667,1.0,2.0,2.0,0.25,True
user_02249,20.0,Male,Premium+,24.39,1.0,14,78.85000000000001,44.95384615384615,1.0,2.0,1.0,0.6666666666666666,True
user_02250,49.0,Male,Premium,4.91,2.0,10,229.14444444444447,43.71,2.0,3.0,4.0,0.14285714285714285,True
user_02251,44.0,Male,Standard,5.14,,13,39.5,50.0,1.0,5.0,2.0,0.2857142857142857,True
user_02252,,,Premium+,,2.0,11,83.54545454545455,57.0,,,2.0,0.0,True
user_02253,45.0,Female,Standard,28.7,4.0,6,150.23333333333332,53.550000000000004,1.0,4.0,3.0,0.0,True
user_02254,35.0,Male,Premium,40.28,3.0,9,48.855555555555554,54.4125,3.0,3.6666666666666665,1.0,0.125,True
user_02255,17.0,Female,Premium,6.03,4.0,9,59.5,50.9875,1.0,4.0,3.0,0.0,True
user_02256,39.0,Female,Premium,16.44,,9,55.4375,60.1,2.0,4.0,1.0,0.0,True
user_02257,28.0,Female,Standard,32.48,3.0,14,63.883333333333326,56.48461538461539,,,6.0,0.4,True
user_02258,36.0,Male,Premium,3.07,,7,174.96666666666667,55.9,1.0,3.0,2.0,0.2,False
user_02259,32.0,Male,Standard,8.76,4.0,11,38.56363636363636,49.22727272727273,2.0,3.5,2.0,0.0,True
user_02260,40.0,Male,Premium,23.76,,9,67.77777777777777,35.488888888888894,1.0,3.0,1.0,0.16666666666666666,True
user_02261,62.0,Female,Premium+,14.6,5.0,10,76.59,34.6125,5.0,4.0,5.0,0.25,True
user_02262,48.0,Female,Standard,29.23,2.0,18,67.5,54.6764705882353,,,3.0,0.0,True
user_02263,35.0,Female,Standard,9.32,4.0,11,55.78000000000001,48.24,3.0,4.666666666666667,5.0,0.0,True
user_02264,5.0,Male,Standard,7.06,3.0,13,75.87692307692308,57.88461538461539,2.0,2.5,4.0,0.4,True
user_02265,43.0,Female,Standard,5.62,1.0,7,62.31428571428571,47.371428571428574,,,3.0,0.16666666666666666,True
user_02266,36.0,Female,Premium+,,3.0,13,78.43333333333334,35.96923076923077,,,5.0,0.16666666666666666,True
user_02267,20.0,Male,Standard,11.5,,9,68.33333333333333,59.28888888888889,3.0,4.0,3.0,0.0,True
user_02268,45.0,Female,Basic,38.92,3.0,9,64.13333333333334,56.5,,,3.0,0.0,False
user_02269,,Male,Basic,24.67,1.0,8,78.18571428571428,57.142857142857146,5.0,4.4,2.0,0.2727272727272727,True
user_02270,49.0,Female,Standard,18.56,3.0,13,62.43636363636363,58.8,2.0,3.0,5.0,0.1,True
user_02271,16.0,Female,Premium,,2.0,10,64.9,41.577777777777776,1.0,4.0,6.0,0.14285714285714285,True
user_02272,34.0,Female,Premium+,12.89,1.0,7,66.88333333333334,41.42857142857143,1.0,1.0,3.0,0.0,True
user_02273,53.0,Male,Standard,32.8,4.0,9,62.55,43.8125,1.0,5.0,1.0,0.5,True
user_02274,35.0,Male,Standard,21.98,1.0,9,22.7,43.5,3.0,2.6666666666666665,2.0,0.5,True
user_02275,40.0,Prefer not to say,Basic,14.78,1.0,13,85.75384615384615,56.06153846153846,1.0,5.0,3.0,0.0,True
user_02276,31.0,Female,Premium,10.02,1.0,16,58.53125,43.949999999999996,6.0,3.1666666666666665,6.0,0.0,True
user_02277,43.0,Other,Standard,4.82,2.0,13,51.88461538461539,53.14,3.0,4.666666666666667,3.0,0.2857142857142857,True
user_02278,,Male,Standard,15.53,3.0,5,174.54,52.160000000000004,1.0,1.0,3.0,0.0,True
user_02279,48.0,Male,Standard,15.09,4.0,6,43.22,64.03333333333333,1.0,3.0,2.0,0.3333333333333333,True
user_02280,44.0,Male,Standard,9.94,2.0,12,70.39999999999999,63.7,2.0,3.5,4.0,0.0,True
user_02281,32.0,Female,Standard,17.89,6.0,8,65.725,38.2625,,,3.0,0.0,True
user_02282,40.0,Male,Standard,29.35,2.0,12,43.63636363636363,53.59166666666667,1.0,4.0,1.0,0.2857142857142857,True
user_02283,46.0,Female,Premium,5.32,2.0,11,52.11,46.07272727272727,3.0,3.6666666666666665,3.0,0.0,True
user_02284,33.0,Female,Basic,,4.0,14,104.68181818181819,52.975,2.0,3.5,5.0,0.0,True
user_02285,37.0,Male,Standard,15.72,3.0,9,48.68333333333334,59.212500000000006,1.0,5.0,1.0,0.2857142857142857,True
user_02286,39.0,Female,Standard,8.48,1.0,9,63.800000000000004,35.025,,,6.0,0.4,True
user_02287,,Male,Basic,7.45,2.0,7,86.41666666666667,41.628571428571426,3.0,4.333333333333333,4.0,0.0,True
user_02288,46.0,Male,Basic,30.95,,10,54.61,44.43,1.0,5.0,2.0,0.4,True
user_02289,25.0,,Premium+,14.96,1.0,11,47.45454545454545,59.55,3.0,3.3333333333333335,1.0,0.0,True
user_02290,56.0,Male,Premium+,0.15,3.0,6,59.083333333333336,56.01666666666667,1.0,2.0,2.0,0.0,True
user_02291,34.0,Female,Standard,26.25,1.0,6,100.44,46.35,2.0,3.5,3.0,0.0,True
user_02292,24.0,Male,Premium,9.96,,11,89.1625,43.18888888888889,3.0,3.0,1.0,0.0,False
user_02293,30.0,Male,Standard,1.87,2.0,10,44.55555555555556,50.46,2.0,4.0,2.0,0.375,True
user_02294,42.0,,Premium,,2.0,13,53.26666666666667,78.4,2.0,3.5,3.0,0.0,True
user_02295,23.0,Female,Premium,9.04,3.0,12,70.2090909090909,34.41818181818182,,,7.0,0.0,True
user_02296,25.0,Male,Premium,10.26,4.0,12,67.69090909090909,35.833333333333336,1.0,4.0,1.0,0.0,False
user_02297,50.0,,Basic,21.36,1.0,10,120.0,53.589999999999996,,,3.0,0.2,True
user_02298,,,Premium+,9.66,4.0,16,63.906666666666666,45.97272727272727,3.0,3.3333333333333335,6.0,0.4,True
user_02299,27.0,Female,Premium,,1.0,4,61.13333333333333,62.275,2.0,3.0,4.0,0.0,False
user_02300,18.0,Other,Basic,4.85,6.0,5,47.76,41.94,2.0,5.0,,0.0,True
user_02301,39.0,Male,Premium+,1.22,2.0,5,46.175,43.82,,,2.0,0.5,True
user_02302,,Female,Standard,23.2,1.0,12,66.63,49.98181818181818,4.0,3.5,3.0,0.14285714285714285,True
user_02303,34.0,Female,Basic,7.07,5.0,10,71.875,44.67,2.0,3.0,1.0,0.75,True
user_02304,44.0,Male,Premium,35.21,1.0,11,107.69000000000001,55.33636363636364,2.0,3.0,2.0,0.3333333333333333,True
user_02305,50.0,Male,Basic,16.73,1.0,10,72.74285714285715,29.925,1.0,4.0,4.0,0.6666666666666666,True
user_02306,44.0,Male,Premium+,7.74,,10,92.72999999999999,49.9,,,1.0,0.5,True
user_02307,57.0,Male,Premium,,4.0,9,55.85,54.85,,,3.0,0.0,True
user_02308,37.0,Male,Basic,27.42,6.0,11,86.76363636363637,46.6,1.0,2.0,5.0,0.25,False
user_02309,34.0,Other,Standard,3.79,2.0,9,102.96249999999999,47.63333333333333,1.0,3.0,5.0,0.25,False
user_02310,40.0,Prefer not to say,Basic,,,12,80.30000000000001,66.25,1.0,5.0,4.0,0.0,True
user_02311,42.0,Prefer not to say,Premium,35.54,1.0,7,47.41428571428571,30.616666666666664,,,1.0,0.3333333333333333,False
user_02312,42.0,Female,Standard,35.68,5.0,11,44.61,59.56363636363637,2.0,3.0,5.0,0.5,True
user_02313,56.0,Female,Premium,25.64,4.0,11,36.38181818181818,46.11,2.0,2.5,5.0,0.3333333333333333,True
user_02314,25.0,Male,Standard,5.7,,10,103.0625,59.38000000000001,,,3.0,0.3333333333333333,True
user_02315,39.0,Male,Standard,23.65,5.0,12,62.75,57.36999999999999,1.0,3.0,2.0,0.0,True
user_02316,35.0,Female,Standard,,4.0,12,50.459999999999994,63.95454545454545,2.0,3.0,1.0,0.0,True
user_02317,37.0,Female,Basic,5.75,6.0,11,95.53999999999999,37.56363636363636,3.0,3.3333333333333335,3.0,0.125,True
user_02318,,Male,Premium,8.62,1.0,14,47.93076923076923,44.199999999999996,,,3.0,0.0,False
user_02319,40.0,Female,Basic,1.17,8.0,9,63.022222222222226,49.9125,5.0,3.8,3.0,0.0,True
user_02320,33.0,Male,Premium,5.96,3.0,12,60.445454545454545,53.92727272727272,1.0,4.0,3.0,0.125,True
user_02321,24.0,Male,Standard,26.69,3.0,5,79.4,50.019999999999996,,,3.0,0.0,True
user_02322,35.0,Male,Premium,6.63,7.0,7,86.38333333333334,56.628571428571426,2.0,4.0,4.0,0.2,False
user_02323,39.0,,Premium+,32.79,2.0,10,34.9875,56.7375,,,6.0,0.25,False
user_02324,30.0,Female,Basic,,,3,113.8,54.6,1.0,4.0,2.0,0.3333333333333333,True
user_02325,34.0,Male,Standard,14.97,,8,44.26666666666667,40.4375,1.0,5.0,5.0,0.0,False
user_02326,45.0,Female,Standard,33.24,4.0,9,55.75714285714286,54.53333333333333,,,3.0,0.16666666666666666,True
user_02327,31.0,Female,Premium,2.15,2.0,13,70.08181818181818,43.40909090909091,2.0,4.0,2.0,0.0,True
user_02328,25.0,Other,Premium,,3.0,12,53.975,52.8,3.0,4.333333333333333,2.0,0.125,True
user_02329,32.0,Female,Standard,7.62,4.0,8,25.28,48.037499999999994,2.0,4.0,3.0,0.5,True
user_02330,21.0,Male,Standard,344.49,5.0,10,50.309999999999995,55.150000000000006,,,,0.0,False
user_02331,22.0,Female,Premium,25.77,,15,110.79166666666667,32.04,1.0,4.0,1.0,0.25,True
user_02332,31.0,Female,Premium,5.42,1.0,9,83.2,56.5625,1.0,5.0,2.0,0.0,False
user_02333,23.0,Female,Premium,16.52,,7,24.099999999999998,64.82857142857144,1.0,3.0,3.0,0.2,False
user_02334,35.0,Female,Premium,24.55,4.0,12,59.199999999999996,60.30833333333334,2.0,3.0,3.0,0.0,False
user_02335,44.0,Female,Standard,13.14,4.0,10,51.13,35.4,,,5.0,0.1,True
user_02336,7.0,Male,Premium,29.1,3.0,7,69.96666666666667,52.82857142857143,1.0,2.0,3.0,0.0,False
user_02337,34.0,Female,Standard,,4.0,13,59.13333333333333,70.7,2.0,4.0,1.0,0.14285714285714285,True
user_02338,26.0,Female,Standard,11.77,1.0,9,44.25714285714286,48.25,3.0,2.3333333333333335,2.0,0.16666666666666666,False
user_02339,46.0,,Standard,,7.0,6,56.96,52.583333333333336,2.0,4.5,2.0,0.0,True
user_02340,36.0,Female,Premium,6.14,2.0,6,67.98333333333333,42.71666666666667,2.0,3.5,2.0,0.5,True
user_02341,14.0,Female,Premium+,8.12,3.0,10,159.1625,49.22,2.0,3.5,3.0,0.25,False
user_02342,17.0,Male,Standard,26.59,3.0,14,77.10000000000001,42.892857142857146,,,4.0,0.5,True
user_02343,35.0,Female,Basic,7.02,1.0,6,69.04,44.21666666666667,3.0,4.333333333333333,2.0,0.2,True
user_02344,43.0,Male,Standard,9.64,1.0,11,66.39999999999999,51.711111111111116,2.0,4.0,2.0,0.25,False
user_02345,35.0,Female,Premium,12.5,2.0,8,91.1375,53.675,1.0,3.0,2.0,0.25,True
user_02346,33.0,Other,Standard,26.94,6.0,14,56.9,70.02727272727272,1.0,2.0,2.0,0.0,True
user_02347,37.0,Other,Premium+,8.9,7.0,10,69.57000000000001,50.379999999999995,,,2.0,0.16666666666666666,True
user_02348,,Female,Premium,21.08,3.0,10,57.1888888888889,40.58571428571429,4.0,3.75,5.0,0.3333333333333333,True
user_02349,13.0,Female,Basic,11.1,2.0,13,87.22500000000001,52.9076923076923,2.0,3.0,2.0,0.0,True
user_02350,26.0,Female,Standard,16.77,5.0,12,72.89999999999999,51.077777777777776,1.0,4.0,4.0,0.8,False
user_02351,,Prefer not to say,Standard,,3.0,6,61.06666666666666,76.2,2.0,4.5,6.0,0.2,True
user_02352,48.0,Male,Premium+,12.65,4.0,9,43.449999999999996,36.166666666666664,,,1.0,0.5714285714285714,False
user_02353,,Male,Premium,,3.0,13,84.72500000000001,60.323076923076925,,,1.0,0.3333333333333333,True
user_02354,69.0,Male,Premium+,19.92,5.0,12,65.72999999999999,49.44,1.0,5.0,4.0,0.0,True
user_02355,15.0,Male,Premium,9.46,3.0,14,69.61818181818181,52.021428571428565,1.0,3.0,2.0,0.0,True
user_02356,21.0,Male,Standard,11.07,,11,138.79000000000002,58.4,1.0,3.0,2.0,0.75,True
user_02357,25.0,Male,Basic,10.34,2.0,9,59.325,28.677777777777774,2.0,4.0,1.0,0.3333333333333333,True
user_02358,24.0,Female,Premium+,10.37,2.0,8,38.442857142857136,53.9875,1.0,1.0,3.0,0.4,False
user_02359,31.0,Male,Premium,10.13,3.0,9,51.628571428571426,73.3625,,,3.0,0.0,False
user_02360,,Female,Premium,9.17,5.0,11,58.15555555555555,52.1,,,2.0,0.25,True
user_02361,26.0,Female,Premium,6.81,2.0,7,58.1,52.6,1.0,4.0,4.0,0.0,True
user_02362,52.0,Male,Premium,4.84,3.0,11,86.05454545454546,46.111111111111114,,,1.0,0.5,True
user_02363,41.0,,Premium+,,4.0,5,42.62,46.3,1.0,2.0,2.0,0.2,True
user_02364,12.0,Female,Basic,3.14,4.0,11,75.6,47.230000000000004,3.0,4.666666666666667,2.0,0.5,True
user_02365,49.0,Male,Premium,0.67,2.0,16,58.24285714285714,49.26875,1.0,4.0,2.0,0.25,True
user_02366,47.0,Female,Premium,2.23,,16,68.72857142857143,48.28,3.0,2.6666666666666665,2.0,0.0,True
user_02367,,Female,Standard,7.55,7.0,9,34.516666666666666,40.93333333333334,2.0,5.0,1.0,0.0,True
user_02368,38.0,Female,Standard,27.46,4.0,10,45.940000000000005,37.3,4.0,2.75,2.0,0.0,True
user_02369,29.0,Male,Standard,25.73,3.0,18,56.794444444444444,53.111111111111114,2.0,5.0,3.0,0.4,True
user_02370,29.0,Female,Premium,8.94,,13,65.93333333333334,51.699999999999996,4.0,4.25,1.0,0.0,True
user_02371,29.0,Female,Premium,29.47,1.0,14,62.56363636363637,51.228571428571435,,,2.0,0.3333333333333333,True
user_02372,40.0,Male,Premium,18.64,1.0,8,70.47142857142858,43.28333333333333,1.0,4.0,4.0,0.0,True
user_02373,,Male,Premium,26.36,2.0,9,43.0375,33.96666666666667,1.0,4.0,2.0,0.125,True
user_02374,68.0,Female,Standard,5.83,3.0,12,68.925,51.627272727272725,,,2.0,0.0,False
user_02375,48.0,Male,Standard,29.94,3.0,12,54.18181818181818,38.01,5.0,3.6,1.0,0.0,True
